h3,name,holc,access_min,access_km,street_m,access_src,access_snap_m,access_quality
892830cc507ffff,Pittsburg NE 32,,57.5,4.6,0.0,routed,1867.0,approach-review
892830cc50bffff,Pittsburg NE 39,,63.9,5.12,0.0,routed,2341.0,approach-review
892830cc50fffff,Pittsburg NE 37,,62.0,4.96,0.0,routed,2224.0,approach-review
892830cc513ffff,Pittsburg NE 28,,52.3,4.18,0.0,routed,1756.0,approach-review
892830cc517ffff,Pittsburg NE 27,,54.8,4.38,0.0,routed,1621.0,approach-review
892830cc51bffff,Pittsburg NE 34,,60.6,4.84,0.0,routed,2041.0,approach-review
892830cc533ffff,Pittsburg N 12,,56.5,4.52,0.0,routed,1785.0,approach-review
892830cc53bffff,Pittsburg N 13,,60.8,4.86,0.0,routed,2126.0,approach-review
892830cc583ffff,Pittsburg NE 18,,44.8,3.58,0.0,routed,1154.0,approach-review
892830cc587ffff,Pittsburg NE 17,,43.7,3.5,0.0,routed,1070.0,approach-review
892830cc58bffff,Pittsburg NE 24,,52.9,4.23,0.0,routed,1405.0,approach-review
892830cc58fffff,Pittsburg NE 22,,47.9,3.83,0.0,routed,1408.0,approach-review
892830cc593ffff,Pittsburg NE 15,,45.1,3.61,0.0,routed,778.0,approach-review
892830cc597ffff,Pittsburg NE 13,,39.3,3.15,0.0,routed,879.0,approach-review
892830cc59bffff,Pittsburg NE 20,,49.4,3.95,0.0,routed,1121.0,approach-review
892830cc5a3ffff,Pittsburg N 9,,48.7,3.9,0.0,routed,1163.0,approach-review
892830cc5a7ffff,Beacon Villa NE 8,,48.5,3.88,0.0,routed,1146.0,approach-review
892830cc5abffff,Pittsburg N 10,,53.1,4.25,0.0,routed,1512.0,approach-review
892830cc5afffff,Pittsburg N 11,,52.4,4.19,0.0,routed,1455.0,approach-review
892830cc5b3ffff,Pittsburg N 7,,45.7,3.66,0.0,routed,871.0,approach-review
892830cc5b7ffff,Pittsburg N 8,,44.5,3.56,0.0,routed,828.0,approach-review
892830cc5bbffff,Pittsburg NE 21,,50.3,4.02,0.0,routed,1258.0,approach-review
892830cc5c3ffff,Pittsburg NE 31,,59.6,4.77,0.0,routed,1705.0,approach-review
892830cc5c7ffff,Pittsburg NE 30,,57.1,4.57,0.0,routed,1740.0,approach-review
892830cc5cbffff,Pittsburg NE 38,,61.0,4.88,0.0,routed,2002.0,approach-review
892830cc5cfffff,Pittsburg NE 36,,63.1,5.05,0.0,routed,1987.0,approach-review
892830cc5d3ffff,Pittsburg NE 29,,54.7,4.38,0.0,routed,1381.0,approach-review
892830cc5d7ffff,Pittsburg NE 26,,55.3,4.42,0.0,routed,1362.0,approach-review
892830cc5dbffff,Pittsburg NE 35,,55.1,4.4,0.0,routed,1672.0,approach-review
892830ce003ffff,Portofino Apartments E 3,,9.5,0.76,47.0,routed,68.0,network-estimate
892830ce007ffff,Portofino Apartments E,,6.5,0.52,1105.0,routed,34.0,network-estimate
892830ce00bffff,Portofino Apartments E 4,,0.9,0.07,575.0,routed,45.0,network-estimate
892830ce00fffff,Portofino Apartments E 2,,5.4,0.44,2009.0,routed,48.0,network-estimate
892830ce013ffff,Stoneman Apartments SE 5,,14.0,1.12,1389.0,routed,165.0,approach-review
892830ce017ffff,Stoneman Apartments SE 3,,12.4,0.99,1426.0,routed,174.0,approach-review
892830ce01bffff,Stoneman Apartments E,,13.7,1.1,128.0,routed,60.0,network-estimate
892830ce023ffff,Ventrua Apartments,,5.5,0.44,671.0,routed,54.0,network-estimate
892830ce027ffff,Stanford Place NE,,15.9,1.27,341.0,routed,126.0,approach-review
892830ce02bffff,Edgewater Apartment Homes S,,8.5,0.68,1151.0,routed,33.0,network-estimate
892830ce02fffff,Edgewater Apartment Homes W,,13.3,1.07,1054.0,routed,133.0,approach-review
892830ce033ffff,Portofino Apartments,,7.6,0.61,1946.0,routed,38.0,network-estimate
892830ce037ffff,Mosaic Apartments,,11.3,0.9,2081.0,routed,26.0,network-estimate
892830ce03bffff,Ventrua Apartments E,,2.0,0.16,520.0,routed,59.0,network-estimate
892830ce043ffff,Delta View Apartments NW,,10.8,0.86,727.0,routed,148.0,approach-review
892830ce047ffff,Edgewater Apartment Homes SE 3,,6.8,0.54,1273.0,routed,59.0,network-estimate
892830ce04bffff,Delta View Apartments N 2,,19.1,1.53,1015.0,routed,113.0,approach-review
892830ce04fffff,Delta View Apartments NW 3,,13.1,1.05,1026.0,routed,84.0,network-estimate
892830ce057ffff,Delta View Apartments NW 2,,14.2,1.13,0.0,routed,147.0,approach-review
892830ce05bffff,Delta View Apartments,,17.6,1.41,1045.0,routed,44.0,network-estimate
892830ce063ffff,Edgewater Apartment Homes E 2,,10.4,0.83,683.0,routed,88.0,network-estimate
892830ce067ffff,Edgewater Apartment Homes E,,10.0,0.8,0.0,routed,163.0,approach-review
892830ce06bffff,Edgewater Apartment Homes E 4,,15.2,1.21,653.0,routed,164.0,approach-review
892830ce06fffff,Edgewater Apartment Homes E 3,,14.2,1.14,545.0,routed,168.0,approach-review
892830ce073ffff,Edgewater Apartment Homes SE 2,,7.7,0.62,1106.0,routed,28.0,network-estimate
892830ce077ffff,Edgewater Apartment Homes SE,,6.7,0.54,1399.0,routed,38.0,network-estimate
892830ce07bffff,Edgewater Apartment Homes E 5,,15.3,1.22,628.0,routed,62.0,network-estimate
892830ce083ffff,Stoneman Apartments SE 6,,20.6,1.65,1341.0,routed,66.0,network-estimate
892830ce087ffff,Stoneman Apartments S,,14.4,1.15,1108.0,routed,82.0,network-estimate
892830ce08bffff,Stoneman Apartments SE 7,,18.7,1.5,1335.0,routed,180.0,approach-review
892830ce08fffff,Stoneman Apartments SE 4,,13.3,1.06,1391.0,routed,73.0,network-estimate
892830ce093ffff,Stoneman Apartments SE 8,,24.1,1.93,1761.0,routed,146.0,approach-review
892830ce097ffff,Delta Hawaii SE 5,,20.3,1.62,1418.0,routed,170.0,approach-review
892830ce09bffff,Chateau Mobile Home Park W 7,,25.0,2.0,1997.0,routed,99.0,network-estimate
892830ce0a3ffff,Delta Hawaii SE 2,,3.7,0.3,1599.0,routed,83.0,network-estimate
892830ce0a7ffff,Delta Hawaii SE,,1.9,0.15,1581.0,routed,87.0,network-estimate
892830ce0abffff,Stoneman Apartments SE,,8.7,0.69,851.0,routed,87.0,network-estimate
892830ce0afffff,Stoneman Apartments,,3.0,0.24,0.0,routed,108.0,approach-review
892830ce0b3ffff,Delta Hawaii SE 3,,10.2,0.81,1651.0,routed,56.0,network-estimate
892830ce0b7ffff,Delta Hawaii S 2,,6.1,0.49,1313.0,routed,117.0,approach-review
892830ce0bbffff,Stoneman Apartments SE 2,,8.3,0.66,2017.0,routed,145.0,approach-review
892830ce0c3ffff,Chateau Mobile Home Park W 3,,24.5,1.96,1397.0,routed,170.0,approach-review
892830ce0c7ffff,Chateau Mobile Home Park W 6,,19.2,1.54,1404.0,routed,90.0,network-estimate
892830ce0cfffff,Chateau Mobile Home Park NW,,14.7,1.17,390.0,routed,134.0,approach-review
892830ce0d3ffff,Chateau Mobile Home Park W 2,,32.1,2.57,828.0,routed,117.0,approach-review
892830ce0d7ffff,Chateau Mobile Home Park W 4,,24.0,1.92,1623.0,routed,177.0,approach-review
892830ce0dbffff,Chateau Mobile Home Park W,,23.2,1.85,750.0,routed,110.0,approach-review
892830ce103ffff,Pittsburg Park Apartments E,,9.4,0.75,345.0,routed,45.0,network-estimate
892830ce107ffff,Crestview Apartments,,10.9,0.87,835.0,routed,58.0,network-estimate
892830ce10bffff,Crestview Apartments E,,8.3,0.67,527.0,routed,45.0,network-estimate
892830ce10fffff,Crestview Apartments NE,,3.2,0.25,1170.0,routed,29.0,network-estimate
892830ce113ffff,Presidio Village Senior Housing,,14.7,1.18,897.0,routed,49.0,network-estimate
892830ce117ffff,Pittsburg Park Apartments,,13.8,1.11,1648.0,routed,92.0,network-estimate
892830ce11bffff,Stoneman Village,,15.6,1.25,1155.0,routed,51.0,network-estimate
892830ce123ffff,Crestview Apartments NW,,7.9,0.63,1446.0,routed,157.0,approach-review
892830ce127ffff,Crestview Apartments NW 3,,14.0,1.12,1291.0,routed,150.0,approach-review
892830ce12bffff,Crestview Apartments N 2,,7.2,0.58,1811.0,routed,126.0,approach-review
892830ce12fffff,Beacon Villa S 2,,11.8,0.94,1959.0,routed,177.0,approach-review
892830ce133ffff,Crestview Apartments W,,13.9,1.11,1422.0,routed,215.0,approach-review
892830ce137ffff,Crestview Apartments NW 2,,12.7,1.02,799.0,routed,175.0,approach-review
892830ce13bffff,Crestview Apartments N,,3.4,0.27,1294.0,routed,44.0,network-estimate
892830ce143ffff,Stanford Place N 2,,17.2,1.38,1936.0,routed,133.0,approach-review
892830ce147ffff,Crestview Apartments E 2,,13.3,1.07,1520.0,routed,33.0,network-estimate
892830ce14bffff,Edgewater Apartment Homes NW 3,,21.2,1.7,1667.0,routed,138.0,approach-review
892830ce14fffff,Pittsburg SE 3,,16.5,1.32,2159.0,routed,85.0,network-estimate
892830ce153ffff,Stanford Place N,,18.4,1.47,839.0,routed,125.0,approach-review
892830ce157ffff,Villa Serena Apartments NE 2,,12.8,1.02,1342.0,routed,107.0,approach-review
892830ce15bffff,Edgewater Apartment Homes W 2,,17.5,1.4,1445.0,routed,149.0,approach-review
892830ce163ffff,Pittsburg S,,9.4,0.75,1874.0,routed,27.0,network-estimate
892830ce167ffff,City Park,,8.5,0.68,1075.0,routed,130.0,approach-review
892830ce16bffff,Pittsburg SE,,16.4,1.31,1403.0,routed,28.0,network-estimate
892830ce16fffff,Pittsburg,,13.8,1.1,2139.0,routed,61.0,network-estimate
892830ce173ffff,Crestview Apartments NE 3,,7.1,0.57,858.0,routed,24.0,network-estimate
892830ce177ffff,Crestview Apartments NE 2,,3.7,0.29,1234.0,routed,29.0,network-estimate
892830ce17bffff,Pittsburg S 2,,12.7,1.01,1035.0,routed,145.0,approach-review
892830ce183ffff,Woodland Hills Apartment Homes NE 3,,21.0,1.68,1084.0,routed,57.0,network-estimate
892830ce187ffff,Woodland Hills Apartment Homes NE 2,,23.2,1.85,1176.0,routed,128.0,approach-review
892830ce18bffff,Cornerstone Apartments,,17.9,1.43,519.0,routed,24.0,network-estimate
892830ce18fffff,The Atchison,,16.5,1.32,854.0,routed,54.0,network-estimate
892830ce193ffff,Woodland Hills Apartment Homes E 3,,19.1,1.53,1286.0,routed,95.0,network-estimate
892830ce197ffff,Woodland Hills Apartment Homes NE,,19.2,1.53,1736.0,routed,110.0,approach-review
892830ce19bffff,Cornerstone Apartments S,,22.3,1.78,889.0,routed,36.0,network-estimate
892830ce1a3ffff,Woodland Hills Apartment Homes N 6,,21.2,1.7,1389.0,routed,177.0,approach-review
892830ce1a7ffff,Woodland Hills Apartment Homes N 7,,26.6,2.13,1439.0,routed,160.0,approach-review
892830ce1abffff,Pittsburg Park Apartments W,,16.3,1.3,1550.0,routed,91.0,network-estimate
892830ce1afffff,Pittsburg Park Apartments W 2,,21.1,1.69,1492.0,routed,66.0,network-estimate
892830ce1b3ffff,Woodland Hills Apartment Homes N 3,,24.2,1.93,1103.0,routed,101.0,approach-review
892830ce1b7ffff,Woodland Hills Apartment Homes N 4,,27.1,2.17,1418.0,routed,119.0,approach-review
892830ce1bbffff,Woodland Hills Apartment Homes N 5,,19.2,1.54,1383.0,routed,203.0,approach-review
892830ce1c3ffff,Small World Park,,17.2,1.38,1532.0,routed,128.0,approach-review
892830ce1c7ffff,Villa Serena Apartments,,18.6,1.49,2011.0,routed,53.0,network-estimate
892830ce1cbffff,Stanford Place,,17.3,1.38,1842.0,routed,110.0,approach-review
892830ce1cfffff,Villa Serena Apartments NE,,18.9,1.51,1469.0,routed,45.0,network-estimate
892830ce1d3ffff,Delta Hawaii,,7.3,0.59,2108.0,routed,143.0,approach-review
892830ce1d7ffff,Fox Creek Apartments,,13.2,1.05,731.0,routed,36.0,network-estimate
892830ce1dbffff,Delta Hawaii NE,,7.1,0.57,1458.0,routed,100.0,network-estimate
892830ce203ffff,Delta View Apartments N 12,,41.3,3.31,13.0,routed,250.0,approach-review
892830ce207ffff,Delta View Apartments N 13,,41.2,3.29,0.0,routed,111.0,approach-review
892830ce20fffff,Delta View Apartments N 14,,42.4,3.39,0.0,routed,190.0,approach-review
892830ce213ffff,Delta View Apartments N 8,,38.1,3.05,360.0,routed,107.0,approach-review
892830ce217ffff,Delta View Apartments N 10,,37.7,3.02,0.0,routed,81.0,network-estimate
892830ce223ffff,Edgewater Apartment Homes NE 17,,35.6,2.85,0.0,routed,178.0,approach-review
892830ce227ffff,Edgewater Apartment Homes NE 14,,33.6,2.69,42.0,routed,50.0,network-estimate
892830ce22bffff,Edgewater Apartment Homes NE 22,,40.8,3.26,0.0,routed,361.0,approach-review
892830ce22fffff,Edgewater Apartment Homes NE 19,,37.7,3.02,96.0,routed,259.0,approach-review
892830ce233ffff,Edgewater Apartment Homes E 9,,35.2,2.82,0.0,routed,311.0,approach-review
892830ce237ffff,Edgewater Apartment Homes NE 12,,30.5,2.44,46.0,routed,132.0,approach-review
892830ce23bffff,Delta View Apartments N 15,,38.9,3.12,0.0,routed,178.0,approach-review
892830ce263ffff,Mira Vista Hills N 3,,49.0,3.92,0.0,routed,555.0,approach-review
892830ce267ffff,Delta View Apartments N 17,,45.5,3.64,0.0,routed,558.0,approach-review
892830ce26fffff,Mira Vista Hills N 4,,51.9,4.15,0.0,routed,789.0,approach-review
892830ce273ffff,Mira Vista Hills N 2,,46.5,3.72,65.0,routed,500.0,approach-review
892830ce277ffff,Delta View Apartments N 16,,44.5,3.56,0.0,routed,192.0,approach-review
892830ce283ffff,Delta View Apartments N 3,,26.6,2.13,0.0,routed,80.0,network-estimate
892830ce287ffff,Delta View Apartments N 4,,28.3,2.27,361.0,routed,227.0,approach-review
892830ce28fffff,Delta View Apartments N 6,,33.3,2.67,385.0,routed,56.0,network-estimate
892830ce293ffff,Delta View Apartments NE,,26.4,2.11,723.0,routed,33.0,network-estimate
892830ce297ffff,Delta View Apartments N,,22.7,1.81,1002.0,routed,47.0,network-estimate
892830ce29bffff,Mira Vista Hills NW 2,,30.4,2.43,66.0,routed,96.0,network-estimate
892830ce2a3ffff,Delta View Apartments N 9,,25.0,2.0,0.0,routed,335.0,approach-review
892830ce2a7ffff,Edgewater Apartment Homes E 7,,21.4,1.71,0.0,routed,45.0,network-estimate
892830ce2abffff,Delta View Apartments N 11,,42.3,3.38,0.0,routed,336.0,approach-review
892830ce2afffff,Edgewater Apartment Homes E 8,,27.6,2.21,0.0,routed,246.0,approach-review
892830ce2b3ffff,Delta View Apartments N 5,,23.6,1.89,440.0,routed,18.0,network-estimate
892830ce2b7ffff,Edgewater Apartment Homes E 6,,17.7,1.41,547.0,routed,170.0,approach-review
892830ce2bbffff,Delta View Apartments N 7,,28.4,2.27,0.0,routed,285.0,approach-review
892830ce303ffff,Edgewater Apartment Homes N 6,,41.9,3.35,0.0,routed,186.0,approach-review
892830ce307ffff,Pittsburg E 6,,41.9,3.35,0.0,routed,177.0,approach-review
892830ce30bffff,Edgewater Apartment Homes N 7,,37.3,2.98,0.0,routed,250.0,approach-review
892830ce30fffff,Edgewater Apartment Homes N 8,,42.3,3.38,0.0,routed,174.0,approach-review
892830ce313ffff,Edgewater Apartment Homes N 4,,38.0,3.04,0.0,routed,210.0,approach-review
892830ce317ffff,Edgewater Apartment Homes N 5,,38.9,3.11,0.0,routed,149.0,approach-review
892830ce31bffff,Edgewater Apartment Homes NE 8,,32.4,2.59,0.0,routed,321.0,approach-review
892830ce323ffff,Pittsburg NE 7,,37.3,2.98,0.0,routed,276.0,approach-review
892830ce327ffff,Pittsburg NE 6,,33.1,2.65,0.0,routed,302.0,approach-review
892830ce32bffff,Pittsburg NE 11,,41.9,3.35,0.0,routed,525.0,approach-review
892830ce32fffff,Pittsburg NE 10,,38.0,3.04,0.0,routed,579.0,approach-review
892830ce333ffff,Pittsburg E 5,,37.3,2.98,0.0,routed,119.0,approach-review
892830ce337ffff,Pittsburg NE 4,,31.4,2.51,911.0,routed,192.0,approach-review
892830ce33bffff,Pittsburg NE 9,,40.5,3.24,0.0,routed,181.0,approach-review
892830ce343ffff,Edgewater Apartment Homes NE 16,,37.1,2.97,0.0,routed,405.0,approach-review
892830ce347ffff,Edgewater Apartment Homes NE 15,,38.9,3.11,0.0,routed,381.0,approach-review
892830ce34bffff,Edgewater Apartment Homes NE 21,,41.3,3.3,0.0,routed,595.0,approach-review
892830ce34fffff,Edgewater Apartment Homes NE 20,,41.8,3.34,0.0,routed,734.0,approach-review
892830ce353ffff,Edgewater Apartment Homes NE 13,,33.0,2.64,0.0,routed,137.0,approach-review
892830ce357ffff,Edgewater Apartment Homes NE 11,,35.7,2.86,0.0,routed,125.0,approach-review
892830ce35bffff,Edgewater Apartment Homes NE 18,,36.9,2.95,0.0,routed,242.0,approach-review
892830ce363ffff,Pittsburg NE 19,,48.5,3.88,0.0,routed,765.0,approach-review
892830ce367ffff,Pittsburg NE 16,,47.6,3.8,0.0,routed,742.0,approach-review
892830ce36bffff,Pittsburg NE 25,,49.1,3.93,0.0,routed,1053.0,approach-review
892830ce36fffff,Pittsburg NE 23,,52.0,4.16,0.0,routed,1096.0,approach-review
892830ce373ffff,Edgewater Apartment Homes N 9,,42.9,3.43,0.0,routed,435.0,approach-review
892830ce377ffff,Pittsburg NE 14,,46.4,3.71,0.0,routed,474.0,approach-review
892830ce37bffff,Edgewater Apartment Homes N 10,,43.2,3.46,0.0,routed,725.0,approach-review
892830ce383ffff,Edgewater Apartment Homes N,,27.3,2.18,324.0,routed,87.0,network-estimate
892830ce387ffff,Edgewater Apartment Homes NW 2,,29.4,2.35,1128.0,routed,8.0,network-estimate
892830ce38bffff,Edgewater Apartment Homes NE 2,,29.9,2.39,0.0,routed,300.0,approach-review
892830ce38fffff,Edgewater Apartment Homes N 2,,30.5,2.44,116.0,routed,87.0,network-estimate
892830ce393ffff,Edgewater Apartment Homes,,14.0,1.12,88.0,routed,173.0,approach-review
892830ce397ffff,Edgewater Apartment Homes NW,,17.3,1.39,1787.0,routed,64.0,network-estimate
892830ce39bffff,Edgewater Apartment Homes NE,,15.5,1.24,340.0,routed,319.0,approach-review
892830ce3a3ffff,Pittsburg E 3,,25.4,2.03,1256.0,routed,149.0,approach-review
892830ce3a7ffff,Pittsburg E,,23.3,1.87,1730.0,routed,38.0,network-estimate
892830ce3abffff,Pittsburg E 4,,43.6,3.49,0.0,routed,208.0,approach-review
892830ce3afffff,Pittsburg E 2,,27.9,2.23,131.0,routed,243.0,approach-review
892830ce3b3ffff,Edgewater Apartment Homes NW 4,,24.6,1.97,1799.0,routed,117.0,approach-review
892830ce3b7ffff,Pittsburg SE 2,,19.4,1.55,2300.0,routed,61.0,network-estimate
892830ce3bbffff,Edgewater Apartment Homes N 3,,29.5,2.36,1739.0,routed,82.0,network-estimate
892830ce3c3ffff,Edgewater Apartment Homes NE 6,,24.3,1.95,749.0,routed,157.0,approach-review
892830ce3c7ffff,Edgewater Apartment Homes NE 5,,28.6,2.29,0.0,routed,310.0,approach-review
892830ce3cbffff,Edgewater Apartment Homes NE 10,,26.2,2.1,529.0,routed,60.0,network-estimate
892830ce3cfffff,Edgewater Apartment Homes NE 9,,28.7,2.3,129.0,routed,136.0,approach-review
892830ce3d3ffff,Edgewater Apartment Homes NE 4,,17.9,1.43,794.0,routed,96.0,network-estimate
892830ce3d7ffff,Edgewater Apartment Homes NE 3,,20.8,1.66,0.0,routed,341.0,approach-review
892830ce3dbffff,Edgewater Apartment Homes NE 7,,23.5,1.88,0.0,routed,102.0,approach-review
892830ce407ffff,Vista Diablo Mobile Estates SW 7,,46.6,3.73,0.0,routed,76.0,network-estimate
892830ce40bffff,Vista Diablo Mobile Estates SW 5,,57.6,4.61,473.0,routed,232.0,approach-review
892830ce40fffff,Vista Diablo Mobile Estates SW 6,,50.6,4.04,0.0,routed,390.0,approach-review
892830ce423ffff,Delta Hawaii SE 7,,29.4,2.35,0.0,routed,327.0,approach-review
892830ce427ffff,Delta Hawaii S 8,,28.1,2.25,329.0,routed,243.0,approach-review
892830ce42bffff,Chateau Mobile Home Park SW 5,,29.6,2.37,425.0,routed,321.0,approach-review
892830ce42fffff,Delta Hawaii SE 6,,25.6,2.05,971.0,routed,126.0,approach-review
892830ce433ffff,Kirker Creek Apartment Homes E 8,,33.9,2.71,0.0,routed,570.0,approach-review
892830ce43bffff,Chateau Mobile Home Park SW 6,,33.0,2.64,0.0,routed,503.0,approach-review
892830ce463ffff,Chateau Mobile Home Park SW 3,,33.5,2.68,857.0,routed,214.0,approach-review
892830ce467ffff,Chateau Mobile Home Park W 8,,28.0,2.24,1945.0,routed,129.0,approach-review
892830ce46bffff,Chateau Mobile Home Park SW 2,,35.7,2.86,0.0,routed,340.0,approach-review
892830ce46fffff,Chateau Mobile Home Park W 5,,29.6,2.37,771.0,routed,185.0,approach-review
892830ce473ffff,Vista Diablo Mobile Estates SW 4,,55.7,4.46,496.0,routed,275.0,approach-review
892830ce477ffff,Chateau Mobile Home Park SW 4,,31.8,2.55,29.0,routed,216.0,approach-review
892830ce47bffff,Vista Diablo Mobile Estates SW 3,,50.6,4.05,1892.0,routed,149.0,approach-review
892830ce503ffff,Kirker Creek Apartment Homes E 2,,19.9,1.59,1222.0,routed,94.0,network-estimate
892830ce507ffff,Kirker Creek Apartment Homes E,,2.9,0.24,1511.0,routed,121.0,approach-review
892830ce50bffff,Kirker Creek Apartment Homes E 3,,19.9,1.59,1535.0,routed,142.0,approach-review
892830ce50fffff,Kirker Creek Apartment Homes NE 2,,15.3,1.23,1667.0,routed,41.0,network-estimate
892830ce517ffff,Kirker Creek Apartment Homes SE,,3.8,0.3,140.0,routed,228.0,approach-review
892830ce51bffff,Kirker Creek Apartment Homes E 4,,30.0,2.4,809.0,routed,59.0,network-estimate
892830ce523ffff,Woodland Hills Apartment Homes SE 2,,10.0,0.8,738.0,routed,68.0,network-estimate
892830ce527ffff,Woodland Hills Apartment Homes SE,,13.4,1.07,1681.0,routed,148.0,approach-review
892830ce52bffff,Woodland Hills Apartment Homes E 2,,13.0,1.04,1469.0,routed,91.0,network-estimate
892830ce52fffff,Woodland Hills Apartment Homes E,,14.0,1.12,1533.0,routed,51.0,network-estimate
892830ce533ffff,Kirker Creek Apartment Homes,,2.1,0.16,912.0,routed,70.0,network-estimate
892830ce537ffff,Woodland Hills Apartment Homes S,,8.1,0.65,918.0,routed,109.0,approach-review
892830ce53bffff,Kirker Creek Apartment Homes NE,,6.3,0.5,1153.0,routed,104.0,approach-review
892830ce543ffff,Delta Hawaii S 6,,21.1,1.69,1516.0,routed,52.0,network-estimate
892830ce547ffff,Delta Hawaii S 5,,21.3,1.7,1358.0,routed,141.0,approach-review
892830ce54bffff,Delta Hawaii SE 4,,15.5,1.24,1396.0,routed,58.0,network-estimate
892830ce54fffff,Delta Hawaii S 4,,17.1,1.37,1781.0,routed,39.0,network-estimate
892830ce553ffff,Kirker Creek Apartment Homes E 7,,24.5,1.96,1129.0,routed,230.0,approach-review
892830ce557ffff,Kirker Creek Apartment Homes E 5,,25.6,2.04,1398.0,routed,83.0,network-estimate
892830ce55bffff,Delta Hawaii S 7,,22.4,1.79,1539.0,routed,176.0,approach-review
892830ce563ffff,Delta Hawaii SW 2,,15.8,1.27,983.0,routed,85.0,network-estimate
892830ce567ffff,Fox Creek Apartments SW,,17.4,1.39,1184.0,routed,106.0,approach-review
892830ce56bffff,Delta Hawaii S,,7.4,0.59,1315.0,routed,121.0,approach-review
892830ce56fffff,Delta Hawaii SW,,10.4,0.83,996.0,routed,141.0,approach-review
892830ce573ffff,Kirker Creek Apartment Homes NE 3,,16.4,1.32,1486.0,routed,169.0,approach-review
892830ce577ffff,Buchanan Park,,12.3,0.99,925.0,routed,60.0,network-estimate
892830ce57bffff,Delta Hawaii S 3,,18.0,1.44,1505.0,routed,139.0,approach-review
892830ce587ffff,Kirker Creek Apartment Homes S 3,,8.9,0.71,572.0,routed,637.0,approach-review
892830ce58fffff,Kirker Creek Apartment Homes S 2,,7.0,0.56,322.0,routed,486.0,approach-review
892830ce5a3ffff,Woodland Hills Apartment Homes S 5,,5.1,0.41,0.0,routed,375.0,approach-review
892830ce5a7ffff,Woodland Hills Apartment Homes S 4,,14.8,1.18,0.0,routed,224.0,approach-review
892830ce5abffff,Kirker Creek Apartment Homes SW,,0.7,0.06,1124.0,routed,46.0,network-estimate
892830ce5afffff,Woodland Hills Apartment Homes S 3,,5.1,0.4,839.0,routed,217.0,approach-review
892830ce5b3ffff,Woodland Hills Apartment Homes S 8,,8.1,0.65,0.0,routed,617.0,approach-review
892830ce5b7ffff,Woodland Hills Apartment Homes S 7,,18.8,1.5,0.0,routed,546.0,approach-review
892830ce5bbffff,Kirker Creek Apartment Homes S,,4.4,0.35,410.0,routed,341.0,approach-review
892830ce5cfffff,Kirker Creek Apartment Homes E 6,,29.1,2.33,69.0,routed,235.0,approach-review
892830ce663ffff,Mira Vista Hills,,37.9,3.03,1051.0,routed,92.0,network-estimate
892830ce667ffff,Mira Vista Hills NW,,31.0,2.48,571.0,routed,53.0,network-estimate
892830ce66fffff,Mira Vista Hills N,,33.5,2.68,790.0,routed,41.0,network-estimate
892830ce6a3ffff,Vista Diablo Mobile Estates SW,,39.3,3.14,771.0,routed,320.0,approach-review
892830ce6a7ffff,Chateau Mobile Home Park SW,,35.3,2.82,0.0,routed,390.0,approach-review
892830ce6abffff,Vista Diablo Mobile Estates,,35.5,2.84,2372.0,routed,105.0,approach-review
892830ce6afffff,Chateau Mobile Home Park,,37.8,3.03,912.0,routed,175.0,approach-review
892830ce6b7ffff,Vista Diablo Mobile Estates SW 2,,47.6,3.81,478.0,routed,198.0,approach-review
892830ce803ffff,Bella Vista Mobile Home Park N 5,,65.8,5.26,0.0,routed,1728.0,approach-review
892830ce813ffff,Bella Vista Mobile Home Park N 4,,60.5,4.84,0.0,routed,1490.0,approach-review
892830ce817ffff,California Seasons NE 7,,62.8,5.03,0.0,routed,1673.0,approach-review
892830ce81bffff,River View Mobile Home Park N 3,,61.5,4.92,0.0,routed,1382.0,approach-review
892830ce853ffff,Beacon Villa NW 14,,55.8,4.47,0.0,routed,1165.0,approach-review
892830ce883ffff,Bella Vista Mobile Home Park N 3,,54.2,4.33,0.0,routed,981.0,approach-review
892830ce887ffff,California Seasons NE 5,,59.4,4.75,0.0,routed,1213.0,approach-review
892830ce88bffff,River View Mobile Home Park N 2,,56.1,4.49,0.0,routed,1137.0,approach-review
892830ce88fffff,California Seasons NE 6,,58.5,4.68,0.0,routed,1325.0,approach-review
892830ce893ffff,Bella Vista Mobile Home Park N 2,,49.7,3.98,0.0,routed,773.0,approach-review
892830ce897ffff,California Seasons NE 4,,55.0,4.4,0.0,routed,883.0,approach-review
892830ce89bffff,River View Mobile Home Park NE 4,,51.7,4.14,0.0,routed,783.0,approach-review
892830ce8a3ffff,California Seasons N 11,,69.0,5.52,0.0,routed,1625.0,approach-review
892830ce8a7ffff,California Seasons N 12,,80.9,6.47,0.0,routed,904.0,approach-review
892830ce8abffff,California Seasons N 13,,71.9,5.76,0.0,routed,1863.0,approach-review
892830ce8afffff,California Seasons N 15,,75.7,6.06,0.0,routed,1925.0,approach-review
892830ce8b3ffff,California Seasons N 7,,63.8,5.11,0.0,routed,1296.0,approach-review
892830ce8b7ffff,California Seasons N 8,,68.5,5.48,0.0,routed,1350.0,approach-review
892830ce8bbffff,California Seasons N 9,,66.7,5.34,0.0,routed,1529.0,approach-review
892830ce8c3ffff,Beacon Villa NW 12,,52.8,4.23,0.0,routed,925.0,approach-review
892830ce8c7ffff,River View Mobile Home Park NE 7,,57.2,4.58,0.0,routed,1273.0,approach-review
