h3,name,holc,access_min,access_km,street_m,access_src,access_snap_m,access_quality
892830d7223ffff,Portola NW 2,,31.6,2.52,0.0,routed,75.0,network-estimate
892830d7233ffff,Portola W,,27.0,2.16,0.0,routed,314.0,approach-review
892830d723bffff,Portola NW,,34.3,2.75,7.0,routed,328.0,approach-review
892830d7243ffff,Tassajara Ranch,,43.9,3.51,0.0,routed,418.0,approach-review
892830d7253ffff,Alta Mira NE 2,,30.0,2.4,0.0,routed,466.0,approach-review
892830d7257ffff,Alta Mira NE,,30.4,2.43,0.0,routed,219.0,approach-review
892830d725bffff,Alta Mira NE 3,,51.6,4.12,0.0,routed,439.0,approach-review
892830d7273ffff,Heritage Park,,36.1,2.89,1717.0,routed,120.0,approach-review
892830d7277ffff,Portola N,,41.1,3.29,1184.0,routed,115.0,approach-review
892830d7283ffff,Capella W,,10.0,0.8,1181.0,routed,108.0,approach-review
892830d7287ffff,Bel Air E 3,,17.9,1.43,827.0,routed,64.0,network-estimate
892830d728bffff,Capella,,15.0,1.2,559.0,routed,179.0,approach-review
892830d728fffff,Miravilla SW,,14.6,1.17,207.0,routed,209.0,approach-review
892830d7293ffff,Cedar Bridge,,7.1,0.57,1860.0,routed,114.0,approach-review
892830d7297ffff,Cedar Bridge NW,,6.5,0.52,464.0,routed,285.0,approach-review
892830d729bffff,Capella S,,11.7,0.94,801.0,routed,139.0,approach-review
892830d72a3ffff,Bel Air NE,,16.8,1.35,612.0,routed,211.0,approach-review
892830d72a7ffff,Canyon Crest SE,,12.0,0.96,902.0,routed,134.0,approach-review
892830d72abffff,Portola SW 2,,23.4,1.87,779.0,routed,54.0,network-estimate
892830d72afffff,Canyon Crest E,,16.7,1.34,0.0,routed,283.0,approach-review
892830d72b3ffff,Bel Air E,,17.7,1.42,1878.0,routed,128.0,approach-review
892830d72b7ffff,Bel Air,,19.2,1.54,2166.0,routed,37.0,network-estimate
892830d72bbffff,Bel Air E 2,,22.6,1.81,0.0,routed,217.0,approach-review
892830d72c3ffff,Monarch N,,22.9,1.83,889.0,routed,28.0,network-estimate
892830d72c7ffff,Alta Mira SW,,21.0,1.68,1131.0,routed,102.0,approach-review
892830d72cbffff,Monarch NE,,27.3,2.18,0.0,routed,331.0,approach-review
892830d72cfffff,Alta Mira,,25.5,2.04,868.0,routed,155.0,approach-review
892830d72d3ffff,Monarch,,18.5,1.48,1353.0,routed,145.0,approach-review
892830d72d7ffff,Monarch W,,16.1,1.29,1055.0,routed,218.0,approach-review
892830d72dbffff,Monarch E,,24.1,1.93,198.0,routed,208.0,approach-review
892830d7313ffff,Crow Canyon Country Club NE,,16.9,1.35,112.0,routed,401.0,approach-review
892830d738bffff,Canyon Crest NW 2,,11.5,0.92,726.0,routed,310.0,approach-review
892830d7393ffff,Country View NE,,13.1,1.05,1072.0,routed,83.0,network-estimate
892830d739bffff,Crow Canyon Country Club,,7.2,0.58,1546.0,routed,146.0,approach-review
892830d73c3ffff,Canyon Crest N,,8.2,0.66,472.0,routed,266.0,approach-review
892830d73c7ffff,Canyon Crest NW,,9.9,0.79,0.0,routed,331.0,approach-review
892830d73cfffff,Canyon Crest N 2,,12.6,1.01,0.0,routed,469.0,approach-review
892830d73d3ffff,Golden View Park,,8.0,0.64,1408.0,routed,31.0,network-estimate
892830d73d7ffff,Canyon Crest,,6.8,0.54,1851.0,routed,148.0,approach-review
892830d73dbffff,Canyon Crest NE,,12.1,0.97,34.0,routed,271.0,approach-review
892830d7403ffff,Canyon Lakes SW,,8.5,0.68,1930.0,routed,71.0,network-estimate
892830d7407ffff,Foothill Gardens E 5,,12.8,1.02,1452.0,routed,121.0,approach-review
892830d740bffff,Canyon Lakes S 5,,13.6,1.09,1332.0,routed,70.0,network-estimate
892830d740fffff,Canyon Woods SW 2,,12.2,0.97,1028.0,routed,133.0,approach-review
892830d7413ffff,Canyon Lakes S 10,,3.5,0.28,1467.0,routed,120.0,approach-review
892830d7417ffff,Foothill Gardens SE 7,,12.2,0.97,1439.0,routed,147.0,approach-review
892830d741bffff,Canyon Lakes S 8,,8.6,0.69,986.0,routed,63.0,network-estimate
892830d7423ffff,Foothill Gardens E 3,,12.8,1.02,80.0,routed,38.0,network-estimate
892830d7427ffff,Foothill Gardens NE 2,,11.2,0.9,50.0,routed,63.0,network-estimate
892830d742bffff,San Ramon S,,8.5,0.68,694.0,routed,37.0,network-estimate
892830d742fffff,San Ramon SW,,7.4,0.59,566.0,routed,46.0,network-estimate
892830d7433ffff,Foothill Gardens E 4,,19.0,1.52,1389.0,routed,98.0,network-estimate
892830d7437ffff,Foothill Gardens E 2,,18.8,1.5,158.0,routed,44.0,network-estimate
892830d743bffff,Canyon Woods SW 3,,15.4,1.23,1452.0,routed,130.0,approach-review
892830d7443ffff,Canyon Lakes S 4,,23.5,1.88,1968.0,routed,40.0,network-estimate
892830d7447ffff,Canyon Lakes S 3,,19.2,1.54,1535.0,routed,141.0,approach-review
892830d744bffff,Canyon Lakes SE 3,,25.5,2.04,688.0,routed,221.0,approach-review
892830d744fffff,Canyon Lakes S 2,,20.4,1.63,1718.0,routed,152.0,approach-review
892830d7453ffff,Canyon Lakes S 7,,23.1,1.85,2218.0,routed,131.0,approach-review
892830d7457ffff,Canyon Lakes S 6,,18.4,1.47,1389.0,routed,35.0,network-estimate
892830d745bffff,Canyon Lakes SE 4,,28.3,2.26,1172.0,routed,165.0,approach-review
892830d7463ffff,Canyon Woods,,12.4,1.0,2126.0,routed,88.0,network-estimate
892830d7467ffff,Canyon Woods Apartments S,,6.4,0.51,1690.0,routed,91.0,network-estimate
892830d746bffff,Canyon Lakes,,14.5,1.16,1096.0,routed,137.0,approach-review
892830d746fffff,Canyon Woods NW,,9.2,0.74,1058.0,routed,175.0,approach-review
892830d7473ffff,Canyon Woods S,,14.3,1.14,1504.0,routed,112.0,approach-review
892830d7477ffff,Canyon Woods SW,,9.4,0.75,1985.0,routed,93.0,network-estimate
892830d747bffff,Canyon Lakes S,,15.9,1.28,1620.0,routed,29.0,network-estimate
892830d7483ffff,Foothill Gardens SE 12,,9.6,0.76,1399.0,routed,123.0,approach-review
892830d7487ffff,Foothill Gardens SE 8,,13.4,1.07,1761.0,routed,32.0,network-estimate
892830d748bffff,Canyon Lakes S 12,,3.9,0.31,1527.0,routed,148.0,approach-review
892830d748fffff,Foothill Gardens SE 10,,8.1,0.65,1460.0,routed,99.0,network-estimate
892830d7493ffff,The Gardens NW 11,,13.4,1.07,1984.0,routed,114.0,approach-review
892830d7497ffff,Foothill Gardens SE 11,,15.6,1.25,1624.0,routed,103.0,approach-review
892830d749bffff,Old Ranch Summit W 12,,9.6,0.76,1221.0,routed,119.0,approach-review
892830d74a3ffff,Foothill Gardens SE 4,,20.9,1.68,1022.0,routed,40.0,network-estimate
892830d74a7ffff,Foothill Gardens SE 2,,26.9,2.15,1238.0,routed,97.0,network-estimate
892830d74abffff,Foothill Gardens SE 5,,16.1,1.29,981.0,routed,118.0,approach-review
892830d74afffff,Foothill Gardens SE 3,,22.3,1.78,1426.0,routed,134.0,approach-review
892830d74b3ffff,Foothill Gardens SE 6,,17.8,1.43,1705.0,routed,142.0,approach-review
892830d74b7ffff,Foothill Gardens S 3,,23.6,1.89,333.0,routed,191.0,approach-review
892830d74bbffff,Athan Downs,,13.5,1.08,825.0,routed,109.0,approach-review
892830d74c3ffff,Old Ranch Summit W 9,,6.0,0.48,893.0,routed,111.0,approach-review
892830d74c7ffff,Canyon Lakes S 11,,1.1,0.09,80.0,routed,24.0,network-estimate
892830d74cbffff,Old Ranch Summit NW 7,,26.5,2.12,1608.0,routed,117.0,approach-review
892830d74cfffff,Canyon Lakes S 9,,22.8,1.83,1557.0,routed,49.0,network-estimate
892830d74d3ffff,Old Ranch Summit W 8,,12.4,0.99,1361.0,routed,95.0,network-estimate
892830d74d7ffff,Old Ranch Summit W 11,,5.9,0.47,1376.0,routed,151.0,approach-review
892830d74dbffff,Old Ranch Summit W 6,,26.6,2.12,1028.0,routed,151.0,approach-review
892830d7503ffff,Foothill Gardens NW 3,,30.3,2.42,869.0,routed,168.0,approach-review
892830d7507ffff,Foothill Gardens NW 5,,30.2,2.42,1425.0,routed,64.0,network-estimate
892830d750bffff,Foothill Gardens NW 2,,26.4,2.11,1430.0,routed,140.0,approach-review
892830d750fffff,Foothill Gardens NW 4,,24.5,1.96,1321.0,routed,112.0,approach-review
892830d7513ffff,Foothill Gardens W 3,,38.6,3.09,1347.0,routed,195.0,approach-review
892830d7517ffff,Foothill Gardens W 5,,33.0,2.64,1838.0,routed,102.0,approach-review
892830d751bffff,Foothill Gardens NW,,31.2,2.5,1259.0,routed,70.0,network-estimate
892830d7523ffff,Bishop Ranch 6/City Village W 8,,24.4,1.95,1357.0,routed,116.0,approach-review
892830d7527ffff,The Preserve S 9,,21.0,1.68,948.0,routed,133.0,approach-review
892830d752bffff,Bishop Ranch 6/City Village W 7,,20.5,1.64,1321.0,routed,111.0,approach-review
892830d752fffff,The Preserve SE 8,,24.2,1.94,1375.0,routed,109.0,approach-review
892830d7533ffff,Foothill Gardens NW 6,,26.5,2.12,1733.0,routed,100.0,network-estimate
892830d7537ffff,The Preserve S 13,,21.5,1.72,1669.0,routed,10.0,network-estimate
892830d753bffff,Bishop Ranch 6/City Village SW 4,,24.0,1.92,1177.0,routed,61.0,network-estimate
892830d7543ffff,Bishop Ranch 6/City Village S 3,,15.8,1.27,383.0,routed,107.0,approach-review
892830d7547ffff,Bishop Ranch 6/City Village S 2,,20.5,1.64,927.0,routed,50.0,network-estimate
892830d754bffff,Bishop Ranch 6/City Village SE 2,,12.7,1.01,286.0,routed,56.0,network-estimate
892830d754fffff,Bishop Ranch 6/City Village S,,17.1,1.37,97.0,routed,41.0,network-estimate
892830d7553ffff,Foothill Gardens NE,,13.8,1.1,744.0,routed,67.0,network-estimate
892830d7557ffff,Foothill Gardens N 2,,27.4,2.19,1004.0,routed,42.0,network-estimate
892830d755bffff,San Ramon SW 2,,9.9,0.79,1379.0,routed,27.0,network-estimate
892830d7563ffff,Bishop Ranch 6/City Village W 2,,12.9,1.03,1216.0,routed,104.0,approach-review
892830d7567ffff,Bishop Ranch 6/City Village W 4,,15.4,1.24,1507.0,routed,49.0,network-estimate
892830d756bffff,Bishop Ranch 6/City Village W,,8.3,0.66,284.0,routed,161.0,approach-review
892830d756fffff,Bishop Ranch 6/City Village W 3,,11.0,0.88,556.0,routed,36.0,network-estimate
892830d7573ffff,Bishop Ranch 6/City Village SW 2,,24.7,1.98,1522.0,routed,133.0,approach-review
892830d7577ffff,Bishop Ranch 6/City Village SW 3,,19.1,1.53,1251.0,routed,70.0,network-estimate
892830d757bffff,Bishop Ranch 6/City Village SW,,16.7,1.34,752.0,routed,86.0,network-estimate
892830d7583ffff,Foothill Gardens SW 3,,45.1,3.61,13.0,routed,389.0,approach-review
892830d7587ffff,Foothill Gardens W 7,,45.7,3.65,0.0,routed,397.0,approach-review
892830d758bffff,Foothill Gardens W 2,,41.2,3.3,1297.0,routed,120.0,approach-review
892830d758fffff,Foothill Gardens W 4,,38.0,3.04,896.0,routed,212.0,approach-review
892830d759bffff,Foothill Gardens SW 2,,40.5,3.24,0.0,routed,351.0,approach-review
892830d75a3ffff,Foothill Gardens W 9,,35.3,2.82,642.0,routed,203.0,approach-review
892830d75a7ffff,Norris Canyon N,,29.7,2.37,521.0,routed,317.0,approach-review
892830d75abffff,Foothill Gardens W 8,,30.2,2.42,1830.0,routed,94.0,network-estimate
892830d75afffff,Foothill Gardens W 10,,26.9,2.15,960.0,routed,194.0,approach-review
892830d75b3ffff,Norris Canyon,,41.4,3.31,132.0,routed,223.0,approach-review
892830d75bbffff,Foothill Gardens W 6,,36.2,2.9,658.0,routed,271.0,approach-review
892830d75c3ffff,Foothill Gardens,,34.3,2.75,804.0,routed,119.0,approach-review
892830d75c7ffff,Foothill Gardens W,,35.7,2.85,192.0,routed,163.0,approach-review
892830d75cbffff,Foothill Gardens E,,16.3,1.3,689.0,routed,87.0,network-estimate
892830d75cfffff,Foothill Gardens N,,32.5,2.6,1719.0,routed,27.0,network-estimate
892830d75d3ffff,Foothill Gardens S,,31.2,2.5,651.0,routed,148.0,approach-review
892830d75d7ffff,Foothill Gardens SW,,36.2,2.89,1074.0,routed,87.0,network-estimate
892830d75dbffff,Foothill Gardens SE,,29.2,2.34,1605.0,routed,82.0,network-estimate
892830d7603ffff,Carmelita,,15.0,1.2,1365.0,routed,193.0,approach-review
892830d7607ffff,Carmelita NW,,13.6,1.09,174.0,routed,93.0,network-estimate
892830d760bffff,Rose Garden Encore,,9.2,0.74,818.0,routed,107.0,approach-review
892830d760fffff,Carmelita N,,12.9,1.03,1356.0,routed,177.0,approach-review
892830d7613ffff,Carmelita S,,17.5,1.4,493.0,routed,381.0,approach-review
892830d7617ffff,Carmelita SW,,18.0,1.44,0.0,routed,443.0,approach-review
892830d761bffff,Carmelita E,,8.4,0.67,567.0,routed,216.0,approach-review
892830d7623ffff,Cedar Bridge SW 2,,5.8,0.47,1077.0,routed,104.0,approach-review
892830d7627ffff,Cedar Bridge SW 3,,11.1,0.89,927.0,routed,223.0,approach-review
892830d762bffff,Cedar Bridge S,,2.2,0.17,747.0,routed,79.0,network-estimate
892830d762fffff,Cedar Bridge SW,,2.6,0.21,1262.0,routed,89.0,network-estimate
892830d7633ffff,Carmelita NW 3,,10.4,0.83,1080.0,routed,199.0,approach-review
892830d7637ffff,Canyon Lakes NE 3,,12.0,0.96,60.0,routed,236.0,approach-review
892830d763bffff,Carmelita NW 2,,7.8,0.63,478.0,routed,113.0,approach-review
892830d7643ffff,Rose Garden S,,1.6,0.13,1604.0,routed,106.0,approach-review
892830d7647ffff,Rose Garden SW,,4.7,0.38,1622.0,routed,80.0,network-estimate
892830d764bffff,Seville N,,6.7,0.53,1253.0,routed,101.0,approach-review
892830d764fffff,Rose Garden,,9.2,0.73,1884.0,routed,37.0,network-estimate
892830d7653ffff,Mosaic Park,,3.7,0.3,1447.0,routed,61.0,network-estimate
892830d7657ffff,Rose Garden Encore SE,,3.8,0.3,2014.0,routed,70.0,network-estimate
892830d765bffff,Seville,,7.2,0.58,1619.0,routed,27.0,network-estimate
892830d7663ffff,Cornerstone,,10.7,0.85,1624.0,routed,70.0,network-estimate
892830d7667ffff,Gale Ranch,,7.3,0.58,1072.0,routed,120.0,approach-review
892830d766bffff,Villapaseo,,15.9,1.27,1294.0,routed,10.0,network-estimate
892830d766fffff,Renaissance,,16.5,1.32,1883.0,routed,42.0,network-estimate
892830d7673ffff,Wisteria,,9.6,0.77,1423.0,routed,43.0,network-estimate
892830d7677ffff,Cornerstone W,,10.5,0.84,886.0,routed,132.0,approach-review
892830d767bffff,Bark and Ride,,10.1,0.81,1767.0,routed,28.0,network-estimate
892830d7683ffff,Carmelita S 3,,24.2,1.93,0.0,routed,491.0,approach-review
892830d7687ffff,Carmelita SW 4,,26.7,2.13,0.0,routed,331.0,approach-review
892830d768bffff,Carmelita S 2,,20.1,1.61,0.0,routed,324.0,approach-review
892830d768fffff,Carmelita SW 2,,23.2,1.85,0.0,routed,52.0,network-estimate
892830d7693ffff,Serena & Cordova W 3,,19.4,1.55,0.0,routed,333.0,approach-review
892830d7697ffff,Canyon Lakes SE 5,,30.8,2.46,69.0,routed,363.0,approach-review
892830d769bffff,Serena & Cordova W 2,,20.2,1.62,0.0,routed,387.0,approach-review
892830d76a3ffff,Canyon Lakes E,,19.4,1.55,0.0,routed,228.0,approach-review
892830d76a7ffff,Canyon Lakes NE,,20.6,1.65,361.0,routed,205.0,approach-review
892830d76abffff,Carmelita W,,14.6,1.16,79.0,routed,365.0,approach-review
892830d76afffff,Canyon Lakes NE 2,,15.2,1.22,501.0,routed,349.0,approach-review
892830d76b3ffff,Canyon Lakes SE 2,,25.3,2.03,199.0,routed,241.0,approach-review
892830d76b7ffff,Canyon Lakes SE,,20.8,1.66,859.0,routed,95.0,network-estimate
892830d76bbffff,Carmelita SW 3,,19.6,1.57,0.0,routed,494.0,approach-review
892830d76c3ffff,Serena & Cordova N,,9.2,0.74,574.0,routed,61.0,network-estimate
892830d76c7ffff,Carmelita SE,,13.7,1.1,808.0,routed,176.0,approach-review
892830d76cbffff,Valencia SW,,4.7,0.38,1588.0,routed,103.0,approach-review
892830d76cfffff,Carmelita SE 2,,8.5,0.68,1322.0,routed,80.0,network-estimate
892830d76d3ffff,Serena & Cordova,,14.6,1.17,1280.0,routed,97.0,network-estimate
892830d76d7ffff,Serena & Cordova NW,,15.5,1.24,1310.0,routed,119.0,approach-review
892830d76dbffff,Serena & Cordova NE,,3.2,0.26,416.0,routed,109.0,approach-review
8928346da03ffff,West Dublin N 6,,5.0,0.4,1118.0,routed,187.0,approach-review
8928346da07ffff,West Dublin N 7,,5.0,0.4,655.0,routed,195.0,approach-review
8928346da0bffff,The Gardens NW 4,,15.3,1.23,1389.0,routed,92.0,network-estimate
8928346da0fffff,West Dublin N 8,,2.0,0.16,1279.0,routed,124.0,approach-review
8928346da13ffff,West Dublin N 3,,15.5,1.24,558.0,routed,90.0,network-estimate
8928346da17ffff,West Dublin N 5,,9.7,0.77,0.0,routed,384.0,approach-review
8928346da1bffff,West Dublin N 4,,12.1,0.97,1716.0,routed,96.0,network-estimate
8928346da23ffff,West Dublin N 10,,11.4,0.91,660.0,routed,188.0,approach-review
8928346da27ffff,West Dublin NW 7,,15.8,1.27,792.0,routed,166.0,approach-review
8928346da2bffff,The Gardens NW 10,,7.8,0.63,2583.0,routed,128.0,approach-review
8928346da2fffff,West Dublin N 11,,13.1,1.05,770.0,routed,125.0,approach-review
8928346da33ffff,West Dublin NW 4,,14.9,1.19,164.0,routed,345.0,approach-review
8928346da37ffff,West Dublin NW 5,,17.8,1.42,0.0,routed,320.0,approach-review
8928346da3bffff,West Dublin N 9,,4.5,0.36,336.0,routed,133.0,approach-review
8928346da43ffff,The Gardens NW,,8.4,0.67,1247.0,routed,132.0,approach-review
8928346da47ffff,The Gardens NW 3,,13.5,1.08,1218.0,routed,87.0,network-estimate
8928346da4bffff,The Gardens N 2,,8.3,0.66,349.0,routed,200.0,approach-review
8928346da4fffff,The Gardens N 3,,13.0,1.04,1373.0,routed,152.0,approach-review
8928346da53ffff,The Gardens,,5.7,0.45,1724.0,routed,171.0,approach-review
8928346da57ffff,The Gardens NW 2,,11.0,0.88,1071.0,routed,98.0,network-estimate
8928346da5bffff,The Gardens N,,4.1,0.33,1382.0,routed,162.0,approach-review
8928346da63ffff,The Gardens NW 7,,14.0,1.12,769.0,routed,103.0,approach-review
8928346da67ffff,The Gardens NW 9,,12.9,1.03,1225.0,routed,72.0,network-estimate
8928346da6bffff,Old Ranch Summit W 7,,13.4,1.07,1190.0,routed,19.0,network-estimate
8928346da6fffff,Old Ranch Summit W 10,,10.6,0.85,1367.0,routed,64.0,network-estimate
8928346da73ffff,The Gardens NW 6,,15.4,1.23,1476.0,routed,98.0,network-estimate
8928346da77ffff,The Gardens NW 8,,10.1,0.81,1850.0,routed,81.0,network-estimate
8928346da7bffff,The Gardens NW 5,,17.9,1.43,1220.0,routed,111.0,approach-review
8928346da83ffff,West Dublin NW,,23.9,1.91,0.0,routed,161.0,approach-review
8928346da8bffff,West Dublin N,,22.2,1.78,0.0,routed,168.0,approach-review
8928346da8fffff,West Dublin NW 2,,24.8,1.98,0.0,routed,141.0,approach-review
8928346daabffff,West Dublin NW 3,,22.2,1.78,0.0,routed,441.0,approach-review
8928346dac3ffff,Village Parkway NW 3,,14.1,1.13,1347.0,routed,125.0,approach-review
8928346dac7ffff,West Dublin N 2,,15.8,1.27,1435.0,routed,57.0,network-estimate
8928346dacbffff,The Vintner,,6.2,0.49,1487.0,routed,113.0,approach-review
8928346dacfffff,The Vintner W,,8.8,0.71,1088.0,routed,83.0,network-estimate
8928346dad7ffff,West Dublin,,15.8,1.26,1446.0,routed,59.0,network-estimate
8928346dadbffff,Village Parkway NW 2,,9.7,0.78,1622.0,routed,66.0,network-estimate
8928346db43ffff,Foothill Gardens S 6,,23.5,1.88,84.0,routed,198.0,approach-review
8928346db4bffff,Foothill Gardens SE 9,,21.3,1.7,1634.0,routed,156.0,approach-review
8928346db4fffff,Foothill Gardens S 5,,26.4,2.12,482.0,routed,173.0,approach-review
8928346db53ffff,Foothill Gardens S 8,,21.5,1.72,0.0,routed,409.0,approach-review
8928346db5bffff,Foothill Gardens S 7,,18.3,1.47,594.0,routed,116.0,approach-review
8928346db6bffff,Foothill Gardens S 2,,31.8,2.54,86.0,routed,154.0,approach-review
8928346db7bffff,Foothill Gardens S 4,,31.8,2.55,0.0,routed,371.0,approach-review
8928346dbcbffff,West Dublin NW 6,,19.7,1.58,0.0,routed,429.0,approach-review
